date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:58	16997/16997	U-----	200	untouched ('OK')	text/html	etag:W/%224265-5f0829e49dc99%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Blocked%20sampling%20units.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Blocked%20sampling%20units.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:58	29457/29457	U-----	200	untouched ('OK')	text/html	etag:W/%227311-5f0821f201a06%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Replication.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Replication.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:29	6922/6922	U-----	200	untouched ('OK')	text/html	etag:W/%221b0a-5f0829acd02c8%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Balanced%20incomplete%20block.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Balanced%20incomplete%20block.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:30	4567/4567	U-----	200	untouched ('OK')	text/html	etag:W/%2211d7-5f082b3f2093b%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Complete%20block.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Complete%20block.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:30	26613/26613	U-----	200	untouched ('OK')	text/html	etag:W/%2267f5-5f082ed23366c%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Latin%20squares.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Latin%20squares.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:30	6434/6434	U-----	200	untouched ('OK')	text/html	etag:W/%221922-5f08338695d51%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Youden%20square.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Youden%20square.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:31	27949/27949	U-----	200	untouched ('OK')	text/html	etag:W/%226d2d-5f08320b7a152%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Repeated-measures%20sampling%20units.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Repeated-measures%20sampling%20units.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:46:31	14114/14114	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2267d29f15-3722%22	https://www.southampton.ac.uk/~cpd/repmod2_files/filelist.xml	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/repmod2_files/filelist.b5.delayed	(from https://www.southampton.ac.uk/~cpd/repmod.html)
14:47:02	82012/82012	U-----	200	untouched ('')	application/octet-stream	etag:%221405c-56dce78d70d68%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/LatinSquare.exe	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/LatinSquare.exe	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:02	34946/34946	U-----	200	untouched ('OK')	text/html	etag:W/%228882-5f08333e64c20%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Split-plot%20sampling%20units.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Split-plot%20sampling%20units.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:02	101215/101215	U-----	200	untouched ('')	application/octet-stream	etag:%2218b5f-56dce78d0dd93%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/CritiF.exe	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/CritiF.exe	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:03	88940/88940	U-----	200	untouched ('')	application/octet-stream	etag:%2215b6c-56dce78de627a%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Terms.exe	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Terms.exe	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:03	6795/6795	---M--	200	added ('OK')	image/png	etag:%221a8b-63024e26127d4%22	https://www.southampton.ac.uk/~cpd/pies/Magnifyer.png	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/pies/Magnifyer.png	(from https://www.southampton.ac.uk/~cpd/history.html)
14:47:04	85644/85644	U-----	200	untouched ('')	application/octet-stream	etag:%2214e8c-56dce78cd8ec9%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Power.exe	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Power.exe	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:04	13593/13593	U-----	200	untouched ('OK')	text/html	etag:W/%223519-5f082b765b34f%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Critical%20F.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Critical%20F.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:47:04	83497/83497	U-----	200	untouched ('')	application/octet-stream	etag:%2214629-56dce78d8e9c2%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Performance.exe	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Performance.exe	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
